x,y,result
-43.0,4.0,GOAL
-1.0,30.0,SHOT
-58.0,2.0,SHOT
67.0,-22.0,SHOT
44.0,22.0,SHOT
65.0,-3.0,SHOT
80.0,2.0,SHOT
85.0,25.0,SHOT
-63.0,-18.0,SHOT
-59.0,21.0,SHOT
-49.0,32.0,SHOT
-79.0,-3.0,SHOT
82.0,12.0,SHOT
78.0,-5.0,GOAL
70.0,-4.0,SHOT
-48.0,-34.0,SHOT
65.0,28.0,SHOT
-77.0,-2.0,SHOT
74.0,33.0,SHOT
72.0,-37.0,SHOT
81.0,-11.0,SHOT
64.0,-30.0,SHOT
37.0,7.0,SHOT
72.0,-31.0,SHOT
72.0,-1.0,SHOT
-79.0,10.0,SHOT
72.0,4.0,SHOT
79.0,-1.0,SHOT
73.0,18.0,SHOT
85.0,21.0,SHOT
-48.0,-2.0,SHOT
-70.0,18.0,SHOT
-78.0,-8.0,SHOT
-78.0,-1.0,SHOT
74.0,24.0,SHOT
64.0,-18.0,SHOT
-61.0,-30.0,SHOT
-72.0,-26.0,SHOT
-34.0,-31.0,SHOT
82.0,-12.0,SHOT
77.0,1.0,SHOT
17.0,34.0,SHOT
-72.0,14.0,SHOT
-22.0,6.0,SHOT
74.0,2.0,SHOT
81.0,0.0,SHOT
38.0,-22.0,SHOT
-66.0,-25.0,SHOT
-60.0,17.0,SHOT
-81.0,4.0,SHOT
71.0,-19.0,SHOT
-79.0,7.0,SHOT
75.0,6.0,SHOT
71.0,18.0,SHOT
-72.0,-4.0,SHOT
-57.0,1.0,SHOT
-59.0,-13.0,SHOT
-51.0,33.0,SHOT
28.0,-35.0,SHOT
-83.0,4.0,SHOT
32.0,-27.0,SHOT
81.0,9.0,SHOT
66.0,-7.0,SHOT
-83.0,16.0,SHOT
43.0,11.0,SHOT
-78.0,1.0,SHOT
-15.0,-20.0,SHOT
-34.0,3.0,SHOT
-79.0,6.0,SHOT
-65.0,-2.0,SHOT
-75.0,-3.0,SHOT
56.0,-16.0,SHOT
-61.0,7.0,SHOT
41.0,25.0,SHOT
63.0,11.0,SHOT
-36.0,35.0,SHOT
80.0,3.0,SHOT
66.0,-22.0,SHOT
43.0,-21.0,SHOT
63.0,-1.0,SHOT
76.0,30.0,SHOT
51.0,-2.0,SHOT
-80.0,-1.0,SHOT
-34.0,-15.0,SHOT
-19.0,8.0,SHOT
59.0,4.0,SHOT
73.0,7.0,SHOT
67.0,38.0,SHOT
-78.0,1.0,SHOT
29.0,-24.0,SHOT
54.0,-32.0,SHOT
35.0,-1.0,SHOT
38.0,23.0,SHOT
62.0,-1.0,SHOT
75.0,4.0,SHOT
49.0,26.0,SHOT
76.0,-23.0,SHOT
71.0,5.0,SHOT
-59.0,-36.0,SHOT
-69.0,3.0,SHOT
84.0,-5.0,SHOT
85.0,-12.0,SHOT
-57.0,-10.0,SHOT
-78.0,5.0,GOAL
39.0,-17.0,SHOT
-50.0,24.0,SHOT
51.0,25.0,SHOT
40.0,-17.0,SHOT
46.0,20.0,SHOT
48.0,7.0,SHOT
57.0,-20.0,SHOT
58.0,24.0,SHOT
-68.0,-33.0,SHOT
-80.0,16.0,SHOT
-74.0,-1.0,SHOT
-73.0,-38.0,SHOT
-46.0,-17.0,SHOT
-63.0,23.0,SHOT
51.0,21.0,SHOT
-51.0,-13.0,GOAL
-7.0,7.0,SHOT
-83.0,17.0,SHOT
61.0,18.0,SHOT
-58.0,0.0,GOAL
-38.0,2.0,SHOT
-91.0,20.0,SHOT
72.0,1.0,SHOT
37.0,29.0,SHOT
43.0,-14.0,SHOT
-36.0,-23.0,SHOT
-54.0,-13.0,SHOT
57.0,-17.0,SHOT
75.0,-5.0,GOAL
-61.0,-3.0,SHOT
-42.0,1.0,SHOT
-57.0,-26.0,SHOT
-78.0,-16.0,SHOT
-68.0,-14.0,GOAL
77.0,2.0,GOAL
-87.0,-7.0,SHOT
-56.0,0.0,SHOT
36.0,3.0,SHOT
-52.0,-14.0,GOAL
33.0,-16.0,SHOT
-55.0,-12.0,SHOT
39.0,-24.0,SHOT
-42.0,13.0,SHOT
-52.0,-23.0,SHOT
-55.0,-7.0,SHOT
-48.0,-23.0,SHOT
63.0,33.0,SHOT
69.0,27.0,SHOT
84.0,-7.0,SHOT
60.0,-20.0,SHOT
53.0,27.0,SHOT
20.0,7.0,SHOT
62.0,-37.0,SHOT
34.0,24.0,SHOT
6.0,31.0,SHOT
82.0,3.0,SHOT
83.0,5.0,SHOT
70.0,-37.0,SHOT
-19.0,17.0,SHOT
65.0,-11.0,SHOT
-85.0,8.0,SHOT
66.0,28.0,SHOT
-69.0,-36.0,SHOT
81.0,-27.0,SHOT
-79.0,-19.0,SHOT
-39.0,12.0,SHOT
-65.0,20.0,SHOT
70.0,-15.0,SHOT
82.0,3.0,SHOT
-86.0,22.0,SHOT
64.0,-1.0,SHOT
61.0,22.0,GOAL
-77.0,-23.0,SHOT
-36.0,-21.0,SHOT
82.0,-6.0,SHOT
66.0,24.0,SHOT
40.0,-40.0,SHOT
82.0,-1.0,SHOT
85.0,9.0,SHOT
83.0,2.0,GOAL
68.0,-13.0,SHOT
-19.0,39.0,SHOT
-75.0,28.0,SHOT
-1.0,31.0,SHOT
-56.0,-22.0,GOAL
-91.0,14.0,SHOT
-31.0,-13.0,SHOT
-64.0,28.0,SHOT
81.0,-1.0,SHOT
82.0,35.0,SHOT
-84.0,0.0,SHOT
54.0,-35.0,SHOT
56.0,33.0,SHOT
-47.0,-15.0,SHOT
14.0,-35.0,SHOT
69.0,9.0,SHOT
-61.0,18.0,SHOT
-58.0,-33.0,SHOT
-74.0,-9.0,SHOT
-39.0,-8.0,SHOT
-52.0,-32.0,SHOT
-76.0,-34.0,SHOT
-77.0,-32.0,SHOT
-42.0,-29.0,SHOT
80.0,8.0,SHOT
60.0,27.0,SHOT
41.0,-17.0,SHOT
-32.0,-23.0,SHOT
-83.0,7.0,GOAL
35.0,29.0,SHOT
-68.0,-21.0,SHOT
19.0,-23.0,SHOT
84.0,5.0,SHOT
65.0,-36.0,SHOT
-67.0,-36.0,SHOT
-34.0,17.0,SHOT
-80.0,-35.0,SHOT
45.0,-31.0,SHOT
-47.0,24.0,SHOT
-74.0,-16.0,SHOT
56.0,20.0,SHOT
60.0,2.0,SHOT
77.0,-33.0,SHOT
-75.0,-14.0,SHOT
80.0,-10.0,SHOT
78.0,13.0,SHOT
77.0,2.0,SHOT
-57.0,-37.0,SHOT
81.0,-10.0,SHOT
-48.0,25.0,SHOT
-62.0,2.0,SHOT
-23.0,-6.0,SHOT
41.0,-24.0,SHOT
45.0,0.0,SHOT
13.0,-38.0,SHOT
66.0,23.0,SHOT
-3.0,31.0,SHOT
-73.0,-18.0,GOAL
39.0,13.0,SHOT
82.0,30.0,SHOT
-80.0,4.0,GOAL
-85.0,12.0,SHOT
-69.0,-33.0,SHOT
-90.0,-20.0,SHOT
-80.0,33.0,SHOT
-60.0,3.0,SHOT
-83.0,-15.0,SHOT
79.0,-10.0,SHOT
78.0,-1.0,GOAL
-60.0,13.0,SHOT
50.0,-36.0,SHOT
62.0,3.0,SHOT
51.0,-29.0,SHOT
65.0,1.0,SHOT
52.0,24.0,SHOT
54.0,-28.0,SHOT
43.0,-31.0,SHOT
42.0,-25.0,SHOT
85.0,14.0,SHOT
-80.0,-1.0,SHOT
-8.0,-23.0,SHOT
-31.0,30.0,SHOT
52.0,-25.0,SHOT
76.0,-18.0,SHOT
79.0,-1.0,SHOT
-77.0,-13.0,SHOT
36.0,32.0,SHOT
66.0,25.0,SHOT
75.0,-6.0,SHOT
84.0,7.0,SHOT
51.0,-1.0,SHOT
-73.0,-14.0,SHOT
-79.0,-7.0,SHOT
-59.0,6.0,SHOT
-6.0,-36.0,SHOT
-75.0,-19.0,SHOT
-83.0,9.0,SHOT
-85.0,8.0,SHOT
-52.0,27.0,SHOT
81.0,7.0,SHOT
35.0,32.0,SHOT
56.0,-24.0,SHOT
-50.0,-17.0,SHOT
90.0,6.0,GOAL
-56.0,-30.0,SHOT
85.0,-2.0,SHOT
82.0,1.0,SHOT
41.0,5.0,SHOT
63.0,-27.0,SHOT
-87.0,-11.0,SHOT
-87.0,8.0,SHOT
-79.0,-5.0,GOAL
-75.0,14.0,SHOT
-76.0,31.0,SHOT
-64.0,2.0,SHOT
-58.0,2.0,SHOT
-55.0,-29.0,SHOT
81.0,-3.0,GOAL
-63.0,-3.0,SHOT
50.0,-25.0,SHOT
78.0,17.0,SHOT
77.0,24.0,GOAL
-7.0,-36.0,SHOT
77.0,2.0,SHOT
-85.0,8.0,SHOT
-69.0,3.0,SHOT
36.0,1.0,SHOT
-76.0,11.0,SHOT
69.0,-32.0,SHOT
70.0,-1.0,GOAL
-69.0,-35.0,SHOT
-82.0,-32.0,SHOT
-36.0,29.0,SHOT
-35.0,15.0,SHOT
-87.0,7.0,GOAL
-64.0,35.0,SHOT
63.0,0.0,SHOT
33.0,-15.0,SHOT
-34.0,23.0,SHOT
34.0,-23.0,SHOT
-79.0,-12.0,SHOT
-35.0,1.0,SHOT
68.0,-4.0,SHOT
-50.0,23.0,SHOT
-45.0,-17.0,SHOT
57.0,12.0,GOAL
84.0,34.0,SHOT
-63.0,17.0,SHOT
-39.0,25.0,SHOT
69.0,30.0,SHOT
-74.0,12.0,SHOT
-76.0,8.0,SHOT
60.0,7.0,SHOT
88.0,-13.0,SHOT
64.0,-29.0,SHOT
-77.0,15.0,SHOT
-82.0,22.0,SHOT
-69.0,-35.0,SHOT
-38.0,3.0,SHOT
21.0,14.0,SHOT
41.0,25.0,SHOT
-37.0,27.0,SHOT
-55.0,-20.0,SHOT
-77.0,2.0,SHOT
41.0,-23.0,SHOT
-70.0,3.0,SHOT
-81.0,10.0,SHOT
67.0,-5.0,SHOT
79.0,-4.0,SHOT
44.0,28.0,SHOT
-89.0,-27.0,SHOT
77.0,6.0,SHOT
93.0,-9.0,SHOT
83.0,-4.0,GOAL
-33.0,-28.0,SHOT
-80.0,-6.0,SHOT
-76.0,0.0,SHOT
-72.0,3.0,SHOT
-40.0,-27.0,SHOT
-81.0,10.0,SHOT
-46.0,-24.0,SHOT
66.0,7.0,SHOT
83.0,-16.0,SHOT
-79.0,1.0,SHOT
66.0,6.0,SHOT
98.0,-8.0,SHOT
65.0,-17.0,SHOT
-74.0,-13.0,SHOT
71.0,-23.0,GOAL
74.0,-35.0,SHOT
-64.0,-32.0,SHOT
56.0,19.0,SHOT
62.0,20.0,GOAL
49.0,-16.0,SHOT
83.0,-15.0,SHOT
-81.0,-7.0,SHOT
-6.0,-34.0,SHOT
-78.0,1.0,SHOT
-78.0,-4.0,SHOT
51.0,-24.0,SHOT
75.0,1.0,SHOT
59.0,-14.0,GOAL
45.0,-1.0,SHOT
-81.0,28.0,SHOT
-7.0,-35.0,SHOT
41.0,-11.0,SHOT
76.0,-1.0,SHOT
78.0,-5.0,SHOT
-69.0,-13.0,SHOT
-63.0,14.0,SHOT
-34.0,32.0,SHOT
-82.0,-13.0,SHOT
8.0,30.0,SHOT
-81.0,7.0,SHOT
-79.0,1.0,GOAL
68.0,5.0,SHOT
63.0,3.0,SHOT
51.0,27.0,SHOT
-40.0,-32.0,SHOT
34.0,-26.0,SHOT
-75.0,-3.0,SHOT
57.0,-25.0,SHOT
39.0,19.0,SHOT
79.0,-7.0,SHOT
82.0,-3.0,SHOT
83.0,-3.0,SHOT
48.0,-20.0,SHOT
43.0,20.0,SHOT
-55.0,29.0,SHOT
13.0,-11.0,SHOT
-73.0,14.0,SHOT
61.0,10.0,SHOT
31.0,-18.0,SHOT
69.0,12.0,SHOT
69.0,-5.0,SHOT
52.0,-3.0,SHOT
31.0,26.0,SHOT
-76.0,1.0,SHOT
-76.0,9.0,SHOT
-76.0,-6.0,SHOT
-78.0,6.0,SHOT
51.0,3.0,SHOT
72.0,19.0,SHOT
39.0,17.0,SHOT
68.0,5.0,SHOT
46.0,-19.0,SHOT
-73.0,6.0,SHOT
-80.0,7.0,SHOT
-36.0,-25.0,SHOT
79.0,21.0,SHOT
35.0,20.0,SHOT
32.0,26.0,SHOT
65.0,-25.0,SHOT
-70.0,1.0,SHOT
-39.0,26.0,SHOT
35.0,-11.0,SHOT
-45.0,-19.0,SHOT
32.0,28.0,SHOT
59.0,1.0,SHOT
76.0,5.0,SHOT
85.0,-24.0,SHOT
82.0,1.0,GOAL
-57.0,-14.0,SHOT
-34.0,-1.0,GOAL
0.0,0.0,SHOT
-79.0,6.0,SHOT
-79.0,-4.0,GOAL
73.0,-1.0,SHOT
67.0,34.0,SHOT
72.0,2.0,SHOT
75.0,-4.0,SHOT
-71.0,-1.0,SHOT
-79.0,-8.0,SHOT
39.0,21.0,SHOT
-16.0,-10.0,SHOT
-63.0,-36.0,SHOT
-73.0,13.0,SHOT
82.0,5.0,GOAL
74.0,-12.0,SHOT
40.0,22.0,SHOT
-58.0,-22.0,SHOT
-38.0,-23.0,SHOT
80.0,-3.0,GOAL
78.0,-4.0,GOAL
-57.0,6.0,SHOT
-40.0,15.0,SHOT
-63.0,38.0,SHOT
-51.0,-14.0,SHOT
-83.0,6.0,SHOT
72.0,2.0,SHOT
74.0,-36.0,SHOT
-37.0,-21.0,SHOT
39.0,-4.0,SHOT
-35.0,0.0,SHOT
-63.0,27.0,SHOT
-82.0,10.0,SHOT
76.0,3.0,SHOT
52.0,16.0,SHOT
-32.0,-7.0,SHOT
-81.0,-3.0,SHOT
-86.0,-26.0,SHOT
-6.0,-10.0,SHOT
-78.0,-28.0,SHOT
80.0,-11.0,SHOT
-87.0,-8.0,SHOT
-80.0,-6.0,SHOT
52.0,14.0,SHOT
-71.0,-7.0,SHOT
40.0,7.0,GOAL
82.0,30.0,SHOT
81.0,-6.0,GOAL
-59.0,-5.0,SHOT
57.0,-11.0,GOAL
-61.0,-8.0,SHOT
73.0,-1.0,SHOT
79.0,1.0,SHOT
76.0,-14.0,SHOT
67.0,-30.0,SHOT
-77.0,19.0,SHOT
87.0,7.0,SHOT
63.0,18.0,SHOT
-73.0,3.0,SHOT
-84.0,8.0,SHOT
-78.0,-2.0,SHOT
-80.0,1.0,SHOT
6.0,-16.0,SHOT
-51.0,-20.0,SHOT
-85.0,-4.0,SHOT
-53.0,-11.0,SHOT
-79.0,2.0,SHOT
-71.0,31.0,SHOT
-86.0,8.0,SHOT
-45.0,6.0,SHOT
58.0,26.0,SHOT
45.0,-29.0,SHOT
80.0,3.0,SHOT
82.0,-4.0,GOAL
-39.0,30.0,SHOT
72.0,7.0,SHOT
52.0,-29.0,GOAL
58.0,2.0,GOAL
-36.0,-33.0,SHOT
74.0,9.0,SHOT
51.0,-10.0,SHOT
-53.0,-21.0,SHOT
-61.0,-28.0,SHOT
-45.0,-20.0,SHOT
-78.0,0.0,SHOT
-35.0,36.0,SHOT
-53.0,1.0,SHOT
-72.0,-14.0,SHOT
35.0,34.0,SHOT
52.0,-25.0,SHOT
36.0,35.0,SHOT
-36.0,-23.0,SHOT
-75.0,0.0,SHOT
68.0,-2.0,SHOT
67.0,3.0,SHOT
61.0,27.0,SHOT
-62.0,-38.0,SHOT
-72.0,-1.0,GOAL
37.0,31.0,SHOT
83.0,-1.0,SHOT
-67.0,-16.0,SHOT
-35.0,40.0,SHOT
-57.0,9.0,SHOT
68.0,-16.0,SHOT
72.0,17.0,GOAL
-37.0,-31.0,SHOT
-60.0,17.0,SHOT
52.0,0.0,GOAL
82.0,1.0,SHOT
35.0,-25.0,GOAL
-64.0,21.0,GOAL
43.0,-28.0,SHOT
76.0,6.0,GOAL
58.0,-1.0,GOAL
-43.0,28.0,SHOT
51.0,39.0,SHOT
74.0,-36.0,SHOT
-55.0,-23.0,SHOT
39.0,-26.0,SHOT
36.0,-25.0,SHOT
-67.0,1.0,SHOT
75.0,9.0,SHOT
42.0,-29.0,SHOT
84.0,0.0,GOAL
83.0,-3.0,GOAL
-45.0,40.0,SHOT
75.0,-7.0,SHOT
79.0,-10.0,GOAL
-81.0,-2.0,GOAL
-38.0,-31.0,SHOT
-35.0,31.0,SHOT
-50.0,0.0,SHOT
-64.0,10.0,SHOT
63.0,-26.0,SHOT
-75.0,-3.0,GOAL
-83.0,27.0,SHOT
-46.0,-1.0,SHOT
54.0,16.0,SHOT
-60.0,-10.0,GOAL
35.0,-19.0,SHOT
-60.0,-39.0,SHOT
-78.0,8.0,SHOT
-37.0,38.0,SHOT
78.0,0.0,GOAL
-78.0,-8.0,GOAL
81.0,-8.0,SHOT
-81.0,-6.0,SHOT
-29.0,-32.0,SHOT
36.0,-34.0,SHOT
-59.0,-22.0,SHOT
-76.0,30.0,SHOT
4.0,21.0,SHOT
-5.0,-30.0,SHOT
-85.0,-15.0,SHOT
-82.0,0.0,SHOT
-66.0,26.0,SHOT
-80.0,3.0,SHOT
-86.0,6.0,SHOT
-54.0,-20.0,SHOT
-31.0,5.0,SHOT
77.0,-11.0,SHOT
-81.0,1.0,GOAL
33.0,-19.0,SHOT
33.0,-14.0,SHOT
66.0,-19.0,SHOT
72.0,10.0,SHOT
78.0,-22.0,SHOT
-33.0,-28.0,SHOT
-45.0,-30.0,SHOT
-85.0,-10.0,SHOT
-85.0,-8.0,SHOT
74.0,5.0,SHOT
79.0,1.0,SHOT
-84.0,8.0,SHOT
-63.0,-24.0,SHOT
-86.0,7.0,SHOT
-76.0,-12.0,SHOT
47.0,-5.0,SHOT
46.0,-6.0,SHOT
79.0,2.0,SHOT
-31.0,-27.0,SHOT
81.0,-12.0,SHOT
-79.0,-9.0,SHOT
-29.0,30.0,GOAL
-22.0,40.0,SHOT
-31.0,-15.0,SHOT
72.0,39.0,SHOT
34.0,-30.0,SHOT
85.0,-14.0,SHOT
64.0,5.0,GOAL
-38.0,0.0,SHOT
87.0,-19.0,SHOT
45.0,2.0,SHOT
64.0,-18.0,GOAL
-84.0,12.0,SHOT
84.0,3.0,GOAL
-73.0,-36.0,SHOT
33.0,13.0,SHOT
-82.0,5.0,SHOT
-64.0,20.0,GOAL
70.0,-20.0,SHOT
70.0,37.0,SHOT
-45.0,-37.0,SHOT
-31.0,2.0,SHOT
-76.0,0.0,SHOT
-30.0,14.0,SHOT
-91.0,-21.0,SHOT
-4.0,-7.0,SHOT
-64.0,-30.0,SHOT
-72.0,32.0,SHOT
32.0,37.0,SHOT
67.0,-11.0,GOAL
67.0,-17.0,SHOT
-32.0,28.0,SHOT
66.0,-2.0,SHOT
-58.0,24.0,SHOT
-31.0,31.0,SHOT
63.0,7.0,SHOT
-14.0,-3.0,SHOT
-48.0,-28.0,SHOT
-86.0,-31.0,SHOT
-85.0,-29.0,SHOT
-58.0,2.0,SHOT
63.0,-7.0,SHOT
23.0,39.0,SHOT
73.0,-35.0,SHOT
-52.0,-34.0,SHOT
64.0,20.0,SHOT
-78.0,10.0,SHOT
-72.0,9.0,SHOT
86.0,-6.0,SHOT
-69.0,-10.0,GOAL
-67.0,9.0,GOAL
-35.0,3.0,SHOT
-64.0,33.0,SHOT
-55.0,-1.0,SHOT
-61.0,-34.0,SHOT
-82.0,-5.0,GOAL
-59.0,-15.0,SHOT
3.0,29.0,SHOT
-87.0,-8.0,SHOT
53.0,19.0,SHOT
-79.0,-8.0,SHOT
75.0,2.0,SHOT
-83.0,-6.0,GOAL
83.0,-9.0,SHOT
34.0,28.0,SHOT
-3.0,-34.0,SHOT
-37.0,-32.0,SHOT
62.0,11.0,GOAL
-69.0,3.0,GOAL
-76.0,29.0,SHOT
-38.0,-6.0,SHOT
71.0,-4.0,GOAL
-72.0,2.0,SHOT
-38.0,-29.0,SHOT
-40.0,1.0,SHOT
-85.0,5.0,SHOT
-60.0,-19.0,SHOT
-69.0,-2.0,GOAL
65.0,-3.0,SHOT
80.0,3.0,SHOT
59.0,-37.0,SHOT
36.0,34.0,SHOT
43.0,-35.0,SHOT
63.0,-31.0,GOAL
-58.0,-38.0,SHOT
55.0,24.0,SHOT
46.0,-36.0,SHOT
-13.0,3.0,SHOT
81.0,3.0,SHOT
71.0,-2.0,GOAL
83.0,-25.0,SHOT
-87.0,-11.0,SHOT
64.0,-5.0,SHOT
-85.0,9.0,SHOT
-78.0,1.0,SHOT
-78.0,-5.0,SHOT
38.0,23.0,SHOT
65.0,-33.0,SHOT
61.0,18.0,SHOT
-60.0,-5.0,GOAL
-37.0,-21.0,SHOT
49.0,-18.0,SHOT
76.0,0.0,GOAL
-58.0,-18.0,SHOT
-75.0,-2.0,SHOT
-36.0,-9.0,SHOT
34.0,-24.0,SHOT
66.0,-5.0,SHOT
-52.0,11.0,SHOT
-11.0,20.0,SHOT
-42.0,25.0,SHOT
-84.0,29.0,SHOT
-40.0,20.0,SHOT
-81.0,-26.0,SHOT
-70.0,-8.0,SHOT
-74.0,2.0,SHOT
-41.0,-27.0,SHOT
-59.0,23.0,SHOT
-65.0,-22.0,SHOT
40.0,14.0,SHOT
35.0,-11.0,SHOT
73.0,4.0,SHOT
82.0,5.0,SHOT
67.0,-3.0,SHOT
69.0,-6.0,SHOT
79.0,6.0,GOAL
35.0,0.0,SHOT
62.0,-5.0,SHOT
57.0,3.0,SHOT
-82.0,-7.0,SHOT
-52.0,18.0,SHOT
-57.0,-21.0,GOAL
-63.0,-12.0,GOAL
-69.0,-3.0,SHOT
-45.0,13.0,SHOT
79.0,5.0,SHOT
-80.0,8.0,SHOT
-76.0,1.0,SHOT
-78.0,-1.0,SHOT
58.0,11.0,SHOT
80.0,-8.0,SHOT
77.0,-4.0,SHOT
-53.0,14.0,SHOT
-62.0,15.0,SHOT
-75.0,-4.0,SHOT
43.0,20.0,SHOT
-60.0,17.0,SHOT
-35.0,13.0,SHOT
-41.0,19.0,SHOT
-71.0,31.0,SHOT
78.0,29.0,SHOT
17.0,-33.0,SHOT
-40.0,-22.0,SHOT
-39.0,-21.0,SHOT
-76.0,-5.0,SHOT
39.0,-24.0,SHOT
71.0,-2.0,SHOT
-67.0,23.0,SHOT
-66.0,-8.0,SHOT
-80.0,-1.0,GOAL
-80.0,-6.0,SHOT
-80.0,1.0,SHOT
40.0,-10.0,SHOT
65.0,-12.0,SHOT
-57.0,1.0,SHOT
-1.0,-39.0,SHOT
81.0,4.0,GOAL
-4.0,-5.0,SHOT
72.0,-11.0,SHOT
-79.0,-7.0,SHOT
44.0,19.0,SHOT
0.0,0.0,SHOT
88.0,18.0,SHOT
77.0,2.0,SHOT
67.0,3.0,SHOT
37.0,-21.0,SHOT
79.0,-14.0,SHOT
51.0,-18.0,SHOT
-66.0,-19.0,SHOT
-18.0,-31.0,SHOT
34.0,4.0,SHOT
-65.0,-20.0,SHOT
-85.0,-11.0,SHOT
73.0,1.0,SHOT
-46.0,-28.0,SHOT
63.0,-10.0,SHOT
-83.0,-10.0,GOAL
-84.0,3.0,SHOT
-62.0,23.0,SHOT
-76.0,26.0,SHOT
84.0,-18.0,SHOT
-78.0,-9.0,GOAL
-55.0,18.0,SHOT
-82.0,6.0,GOAL
90.0,16.0,SHOT
34.0,27.0,SHOT
64.0,-5.0,SHOT
67.0,23.0,SHOT
-82.0,-3.0,SHOT
-80.0,-11.0,SHOT
57.0,-7.0,GOAL
52.0,29.0,SHOT
-40.0,24.0,SHOT
-81.0,24.0,SHOT
-81.0,-1.0,SHOT
-81.0,1.0,SHOT
-49.0,-5.0,GOAL
83.0,-6.0,SHOT
79.0,23.0,SHOT
-55.0,-30.0,SHOT
-82.0,5.0,SHOT
-40.0,30.0,SHOT
-65.0,-5.0,SHOT
36.0,-12.0,SHOT
45.0,-16.0,SHOT
37.0,2.0,SHOT
-75.0,29.0,SHOT
-55.0,36.0,SHOT
-61.0,-19.0,SHOT
-14.0,-35.0,SHOT
-64.0,27.0,SHOT
68.0,-1.0,SHOT
83.0,-1.0,GOAL
63.0,27.0,SHOT
41.0,2.0,SHOT
-42.0,10.0,SHOT
-79.0,4.0,SHOT
-34.0,4.0,SHOT
-71.0,24.0,GOAL
60.0,17.0,SHOT
69.0,-13.0,SHOT
82.0,-9.0,SHOT
40.0,14.0,SHOT
71.0,13.0,SHOT
80.0,3.0,SHOT
-71.0,-22.0,SHOT
-62.0,-14.0,SHOT
-72.0,34.0,SHOT
54.0,-4.0,SHOT
59.0,10.0,SHOT
74.0,-30.0,SHOT
-34.0,25.0,SHOT
-81.0,0.0,SHOT
81.0,5.0,SHOT
-76.0,2.0,SHOT
-78.0,4.0,SHOT
58.0,18.0,SHOT
-84.0,0.0,GOAL
-48.0,5.0,SHOT
-80.0,0.0,SHOT
57.0,-4.0,SHOT
-59.0,17.0,SHOT
-83.0,5.0,SHOT
-49.0,21.0,SHOT
18.0,25.0,SHOT
-93.0,17.0,SHOT
83.0,12.0,SHOT
79.0,10.0,SHOT
29.0,29.0,SHOT
-38.0,17.0,SHOT
75.0,3.0,GOAL
85.0,-8.0,SHOT
22.0,9.0,SHOT
-75.0,4.0,SHOT
-37.0,-12.0,SHOT
66.0,-7.0,SHOT
75.0,3.0,GOAL
66.0,-22.0,SHOT
-63.0,8.0,SHOT
74.0,-3.0,SHOT
78.0,-20.0,SHOT
85.0,-9.0,SHOT
66.0,1.0,SHOT
75.0,-2.0,SHOT
67.0,-18.0,SHOT
78.0,0.0,SHOT
86.0,-5.0,SHOT
51.0,-13.0,SHOT
66.0,30.0,SHOT
78.0,3.0,GOAL
-70.0,10.0,SHOT
-54.0,18.0,SHOT
-81.0,-7.0,SHOT
-73.0,7.0,SHOT
71.0,-21.0,SHOT
40.0,19.0,SHOT
-55.0,20.0,SHOT
66.0,14.0,SHOT
43.0,20.0,SHOT
82.0,-10.0,SHOT
81.0,2.0,SHOT
84.0,-23.0,SHOT
45.0,3.0,SHOT
82.0,8.0,SHOT
-71.0,-28.0,SHOT
23.0,-6.0,SHOT
61.0,0.0,SHOT
-70.0,1.0,SHOT
63.0,-2.0,SHOT
-70.0,-1.0,SHOT
-58.0,33.0,SHOT
-63.0,26.0,SHOT
51.0,-3.0,SHOT
-64.0,-21.0,SHOT
-60.0,29.0,SHOT
-38.0,25.0,SHOT
-62.0,-20.0,SHOT
53.0,12.0,SHOT
-60.0,3.0,SHOT
-58.0,-20.0,SHOT
70.0,31.0,SHOT
-34.0,26.0,SHOT
74.0,8.0,SHOT
-41.0,-1.0,GOAL
45.0,-22.0,SHOT
-58.0,19.0,SHOT
60.0,-26.0,SHOT
72.0,20.0,SHOT
-48.0,-17.0,SHOT
53.0,21.0,SHOT
69.0,1.0,SHOT
72.0,8.0,SHOT
38.0,31.0,SHOT
-78.0,8.0,SHOT
37.0,1.0,SHOT
39.0,15.0,GOAL
85.0,-14.0,GOAL
76.0,-9.0,SHOT
81.0,5.0,SHOT
41.0,-23.0,SHOT
78.0,5.0,SHOT
82.0,-4.0,SHOT
49.0,29.0,SHOT
90.0,-29.0,SHOT
79.0,3.0,SHOT
-69.0,8.0,SHOT
-51.0,11.0,SHOT
-73.0,-4.0,SHOT
-48.0,-23.0,SHOT
-80.0,0.0,SHOT
-80.0,-7.0,SHOT
-81.0,20.0,SHOT
56.0,-12.0,SHOT
-77.0,29.0,SHOT
-42.0,4.0,SHOT
-61.0,-21.0,SHOT
55.0,11.0,SHOT
-48.0,22.0,SHOT
-69.0,1.0,SHOT
62.0,-18.0,GOAL
-58.0,-16.0,SHOT
-50.0,-25.0,SHOT
-81.0,4.0,SHOT
64.0,-23.0,SHOT
79.0,23.0,SHOT
55.0,-6.0,SHOT
37.0,1.0,SHOT
-58.0,1.0,SHOT
-58.0,-3.0,SHOT
-58.0,-9.0,SHOT
81.0,14.0,SHOT
-66.0,-22.0,SHOT
-78.0,30.0,SHOT
-91.0,16.0,SHOT
73.0,-23.0,SHOT
79.0,5.0,GOAL
80.0,-14.0,SHOT
66.0,23.0,SHOT
40.0,-2.0,SHOT
68.0,-18.0,GOAL
-83.0,29.0,SHOT
